id,cuisine,name,review_count,rate,recommended
XB_YNEvXM0Qch55jovpSJA,japanese,Ginza Japanese Restaurant,191,3.5,0
y5b85IZGLxNdksDBFm1GBw,italian,Gene's Restaurant,81,4.0,0
upEljMinfeX9q5jtZPSA0A,chinese,Meiya Kitchen,8,3.5,0
HCceFqcvzUbGFO5Bv6Q_pA,italian,Raviolo,74,3.5,0
7Qvh0oFRsoqrO9qNlcMKXQ,thailand,Saigon Shack,2228,4.0,0
FWPV-2QYJ7_vcDyW8ciUFw,british,Cozy Cafe,176,2.5,0
9qOUxAQD6Tasr9TVUlSvdg,mexican,Los Amigos Mexican Restaurant,118,3.0,0
yFB5JUiz-SPpnhWg2iCU9w,british,The Long Hall Pub & Grocery,90,4.5,0
OQY_QgAYZhuNBsza2sl4YQ,chinese,Fuleen Seafood Restaurant,75,3.5,0
rJfGgBleDYCVq2rkBr_w-Q,italian,Barano,211,4.5,0
FL7aHCbKMDSpchQS1KucHQ,thailand,Thai O'Brien's,128,3.5,0
aIigHZBgXDHXalBZMRHsvg,mexican,Gringo's,359,3.5,0
sH4c7wEml8Gd-jx10zGfBA,american,Shorty's,201,3.5,0
9KMw1UtgxRCIR082qjJWqQ,american,Black Tap Craft Burgers & Beer,203,4.0,0
H5L18XZRHh_13HaeeHH_sQ,italian,Casa Di Napoli,102,4.0,0
dVAI5zh29psdbHp9wGXwVQ,chinese,M Star Cafe,268,3.5,0
3uXPkkEZbUrbk3e04aBZmQ,chinese,East Ocean Palace,305,3.5,0
NBgDoMiF4tj5aS7V7zayoA,italian,Antica Ristorante,47,3.5,0
sMck1jbU2fWNUdEx2BQCqQ,mexican,Avenida Cantina,227,3.5,0
eS9mTLlWwu_Ap2ROMQWPxg,japanese,Chuko,1027,4.0,0
zxdsVR_hHUzhBFfus4yd7A,mexican,Dos Caminos,950,3.0,0
p4TYRKQ82N5Ntb6RPdLPMg,italian,Bruno's Ristorante,164,4.5,0
hdiuRS9sVZSMReZm4oV5SA,italian,Da Andrea,702,4.0,0
6dVXDdgzDEVt4DvHzpWo9w,chinese,Tang Pavilion,289,3.5,0
FXhSEZfIqjMZh4hR0_8jMQ,chinese,China Xiang 中国湘,371,4.0,0
rtucksGJ2MebjJ0PqjIPaw,chinese,Chinese Fast Wok - Eat In & Take Out,61,3.0,0
zjnnccSIpMdx5fN-MxAr_w,mexican,La Superior,542,3.5,0
BPZfuPvSxCfoppU4lPFm0Q,japanese,DOMODOMO,817,4.5,0
WFOaud0jlpXQ9aEecipUqg,japanese,Las Ramblas,686,4.0,0
jF9hIgD5MvZBXyKvztUtSA,mexican,GMC Temaxcal Deli & Grocery,40,5.0,0
qLLxS7RwNEjP_jq_KQrPfA,japanese,Traif,1809,4.5,0
-w4biAdR3WM63HlRSey1Ew,chinese,Jak!,6,3.0,0
HVwZqjXB39xb2wJeQBX8Gw,chinese,Yuba,350,4.0,0
B0e6kXT0doU-n6EvMVGzQQ,thailand,Thai Me,38,3.5,0
f-sL-VgQzte0StcqI3KkJw,american,West Bank Cafe,236,4.0,0
J9pgjC191T-odCmTAG-grQ,mexican,El Diablito Taqueria,299,4.0,0
10LkCZ15CQyhgJ90eRxxfw,american,Hudson Malone: A New York Joint,208,3.5,0
AA9wpuJRhkSHUePAiv3otA,american,Harwood on Hudson,37,4.5,0
hc35JiQkTQkUe5P5wzsDBQ,chinese,Hong Kong Stir Fry,16,3.5,0
Hnj8w5j6eaIt2NiSQc7TGg,thailand,Indochine,351,3.5,0
b2naaHiaR57Hm6JZG0njPg,american,Draught 55,335,4.0,0
zPK48x2wvTmJTQ_13bbeRQ,chinese,Hong Kong Cafe,23,4.0,0
-2wm7v5JBQ6N1QL1MY1gwA,british,Mulligan's,100,4.0,0
SUinDfVWO2FSoSlKntDgiw,japanese,ramen-ya Samurai Edition,254,3.5,0
MI4LFBZ-ThCBM3r0-MI4RA,american,Bareburger,310,3.5,0
6Nmo6ZNNyAft93k7eSTkTA,italian,Italian Village Pizzeria,200,3.5,0
rln4dIU0ApGvEEI-Ne2bbA,japanese,Chikarashi,73,4.0,0
KVOSON0zEwnmCxzp9azwFA,mexican,Sangria 46,392,3.5,0
Ywdce1GlDhjs8f8v7qZM_g,japanese,Unagi-Ya Hachibei,31,3.5,0
fjE_lpKblhrN_48X2ca-7w,mexican,Mezquite Restaurant,248,4.0,0
Nxxn3PfmNvEtKCn_OSwY8A,chinese,King Szechuan Palace,113,3.5,0
NcIUA8l_kmbPEwqI9lzELg,mexican,Anejo,608,3.5,0
53y6b_-YaptXhlm2-STzeA,chinese,XO Kitchen,489,3.5,0
-134ZvJ4lgiqx-sjRBWQ9g,japanese,Totto Ramen,5145,4.0,0
k3iUNUGsl-xpQ_EsOfTadA,mexican,Cafe Ollin,373,4.0,0
Jh6bSOaw0ftGh9ONiwr7nA,mexican,Los Tres Chilitos,182,4.0,0
r2JVKalbucGf2nryywuL2w,chinese,Kopitiam,442,4.0,0
hY3z_joaHduNcF-C3ZWgqA,chinese,Formosa Cafe,102,3.5,0
i6xP3ZfL78PXg2gjsOz-og,italian,Noidue Carne,25,4.0,0
VEN17aiuU6izPtC2rfJAGw,thailand,Spice,187,2.5,0
xsJ7dlFUX6ovtYC2hqEqig,japanese,Amano Sushi,41,4.0,0
mvAjuaS1Jp6dsN4a-i_Fyw,italian,Pocket Bar NYC,274,4.5,0
dpDbAqjIVWUOb1W-XBMKJw,american,Ardyn,11,3.5,0
zfuLhNFNikUu4YczQ1T3FQ,british,Met Roof Garden Cafe & Martini Bar,153,4.0,0
-Gc5sTFxoXM3Tiv_dkSJZg,italian,Cecconi's Dumbo,467,3.5,0
M9NNvpKlOWLxJbSPDTe0Lg,american,Sushi by Bou Flatiron,116,4.5,0
YKAwpTnKO-n5vB9-pqaCLQ,mexican,Taqueria Y Fonda,480,3.5,0
63e2dDq5WCbpaBlercQllg,thailand,Thai Essence,156,4.0,0
zm-PPnv9eAkWYFGpVg9kMg,japanese,Shimizu,292,4.0,0
aiRctIzCj9J3UqBHd-Z3HQ,british,Please Don't Tell,1708,4.0,0
lGe2NRqJbEhf1dA0zo-qBw,american,Hudson Station,239,3.0,0
yXhzrEwbID6nh4RZyaMOCA,japanese,Azoza Sushi,1,1.0,0
-WUCua_aSIpfsHKMFlMEMg,british,Dirty Precious,65,4.0,0
qGgQMVExGERqGhZNDM2ROg,chinese,Wu Liang Ye,485,3.5,0
FgRJsieXorHgI-2XzGxh5A,japanese,Nikko Hibachi,307,3.5,0
Z7gHAR1j_hjdxoWO7kYgeQ,japanese,Okinawa Sushi & Grill,290,4.0,0
vEYEs9McRtRdKBp2XfRNZA,italian,Finestra Restaurant,75,4.0,0
frrsYSWppFwL10u01SOAVA,japanese,Ikinari Steak Chelsea 7th Ave,97,3.5,0
JnFV_qz7uWbLTY80K89J7Q,american,Emmett's,437,4.0,0
I_Va7AZSHpEwX75S-3hHLQ,chinese,Noodle Fun,134,4.0,0
07CFPHGST8k37uHYAGxYqQ,italian,Pink Moose,114,4.5,0
QbDy2I6ENbHP-B89tH0sUQ,mexican,El Cafetal Mexican Restaurant,78,3.5,0
uvQM9dckyv8RZB3hQYrKKw,italian,The Grotto Pizzeria & Ristorante,128,3.5,0
kLSWg3Qa4ZpPdSW_3IkNpA,chinese,China Village Restaurant,75,3.5,0
_PJ_XVxkiStr04GkpWXSVA,chinese,The Flying Pig Jianbing,31,3.0,0
b7uTP_afs5Gkf66K7yDl-w,chinese,Food King,14,4.0,0
-8_vEcBA2Lqd8786S-Ss-g,italian,Novita Restaurant,287,4.0,0
2zaFer47CnuerUmTfAjJ9A,japanese,Curry-Ya,35,4.0,0
8TEx2Za-zM_pP5MU1t8HxQ,italian,Arte Cafe,548,3.0,0
L2ZW-MdvRJ3gM2RIq8STbA,thailand,Thai72,182,4.0,0
tsvElYYtUBAEdfK6plnxlg,italian,Villa Mosconi,174,4.0,0
idxD3X7WfLFPZMoFnCRIQQ,italian,Il Cantinori,237,4.0,0
Fv6ueSQwc_ITpXEhybHvtA,japanese,Haru Sushi,680,3.5,0
8-Ug0Zjs5sL6MARspRJ7CA,italian,Bond 45,603,3.5,0
Ko95LRE9AAvb2Lk9Iwh2-Q,mexican,Otto's Tacos,715,4.0,0
5_5AJz22FvOYBJn08Ry2NQ,mexican,Hester Street Fair,151,3.5,0
1Fe4lCiMPNVhoEyjg92frA,thailand,Kati Thai Cuisine,232,4.0,0
nXh79laNQ7leN92F5Ore-Q,chinese,Forever Taste,31,4.0,0
vm4fi1M_fxqIdIkHAgtBaQ,thailand,Thai Direct Bowls,23,4.0,0
bSE1Wnh6tWk9hkzkYVLaJw,american,Dig Inn,50,4.5,0
ipmOYDh9snm3ZUv546MACQ,mexican,Taqueria Milear,165,4.5,0
yWLC4PHhXmpSULaf-HUvhA,american,Prince Tea House,102,4.5,0
_3QRn51W3IoqBzc9fYet4Q,italian,Grazie,378,4.0,0
LnMRZhKtOrW1eL04FiPYTg,italian,Senza Gluten,490,4.0,0
TDyu1-6XF7r1jc13j7nDNA,american,TØRST,375,4.5,0
gjJiJ5yHqiEe3sFn_v-5JA,mexican,C&B,187,4.5,0
Q7BJoR01V9YA5BTzOSgaNQ,japanese,Samurice,15,3.5,0
JRSAnPCs3jgiRVvE9j2S7g,chinese,J East,61,3.0,0
J-904W7cFwSxl0NWs6-VwA,american,Burger King,8,2.5,0
26BmJf4fIKVJL_3lYYgOZw,italian,Due Amici Cafe,1,4.0,0
fuS39acPaRi38DhSSwEI4Q,italian,Felice,309,4.0,0
W0k5HHTa7IJsR51Nf7fOmA,american,Times Square Diner,762,4.0,0
pX5QH2s3ttEGzZ5Xapr3QQ,italian,Sola LAB,14,4.0,0
0EtZ1xhnXWp4-ysNVwItYA,american,Distilled,750,4.0,0
4wDGKf3dsSo2b3svJHh-qw,mexican,Josefina's Mexican Restaurant,4,5.0,0
q1gZLXETOCkRrOESCcjdqw,japanese,Doma,149,4.0,0
Lesv5BG0_0-8bB49cAjMkg,italian,Roberto's,238,4.0,0
ypqK8DWM8Bcs43YveSJnNw,american,Manhatta,211,4.5,0
GjEE8vvjqb7eeHA3BGNxAw,italian,Barolo East,7,4.0,0
2EX6_AH5gUj0fBY2YAnNrw,chinese,Young City Fish Balls 榕城鱼丸店,7,4.5,0
cDaDAXxu_h9ic2HAKKb5gQ,british,Two E Bar/Lounge,133,4.0,0
XAHfErhn_JujythNCmGl1w,british,Salinas,871,4.0,0
CnQg2E3xytCY_TlEKhd10g,mexican,Pinks Cantina,1,5.0,0
MLFKsPTgN2EHEyD4cPZznQ,british,Neary's,75,4.0,0
jf3OvEnL0GZuxOV4-SR3uQ,thailand,Milk + Honey,23,2.5,0
bJBDLBZiak_pCI5CuvAfAA,american,Formerly Crow's,68,4.0,0
5S8ZK9XLdl4l645twbNYZQ,japanese,Boqueria Spanish Tapas - Upper East Side,643,4.0,0
HPvz-PHt2PYWV_X9eQSlnA,italian,Il Cortile Restaurant,449,3.5,0
PVXtnoErBOxLd98kK8lS1w,japanese,Curry-ya,18,4.0,0
eODPY5rejL6CYvN4DEqwrg,italian,Nostro Ristorante,219,4.5,0
GjRatF7Gc7mNY4GapUCpsw,japanese,Dream Eatery,85,4.0,0
LJwkhP2vjRKKjyuRY1ql4Q,italian,Lugo Cucina,301,3.5,0
zDkwJeNcNU251vmi2EeANg,british,Frankie,130,4.0,0
JRiHG5F7Dc3Ce1YKBet3wA,mexican,Abajo,7,3.5,0
CQEy2d3EB3DLOOCLdJicJQ,italian,Sale Pepe,2,4.0,0
fZuIszXbPoyzYMDSYd3oOA,thailand,Ghang Thai Kitchen,180,3.5,0
UBnrFZuqa1nMrV7ncWHBwA,thailand,Corthaiyou,125,4.0,0
rCtsqHtOAOjZ7EUQDFRSbA,chinese,Pinto Garden,189,4.0,0
Wq9cARVEwOmoqfg41mNRNg,american,Noree Thai Bazaar,95,4.0,0
dMlQgSCPF1GZKdC_9mT40A,mexican,Burritoville,15,3.0,0
Mw9dCM52--pZquFB3zEQng,american,Woodpecker by David Burke,95,3.5,0
7B2XMvV5uGuKyl19-HTSvg,american,Fogo de Chão Brazilian Steakhouse,1036,4.0,0
0Jr2OP0B2MM4LvJY_K6cTQ,italian,Aurora Ristorante,248,4.5,0
xzN2k19JXDYjOWAhNw62aw,italian,Adoro Lei,258,4.5,0
yRAU7MtAE9St6Q8LSeFZCQ,italian,Mama Bella's Grill & Bar Lounge,20,4.0,0
VNfodDUNKTJgD1jQJMDc8A,japanese,Food Avenue,13,4.0,0
fqHACybQl1vlATXaIwnLqQ,american,Bareburger,687,4.0,0
ax4INkzwL__-d_kGJfcA-w,japanese,Kaikagetsu NYC,27,4.5,0
r5NT8-nV4py2c-mppTKucQ,mexican,Essex Taqueria,241,4.0,0
K54qUgd274Fj_LvHCjeSFw,japanese,Okinii,272,4.0,0
P2ewW8Bwgl6htnMWYwhc5g,mexican,El Paisano Mexican Food,1,5.0,0
rFAbOFYXyV0gZxM7XIYRAQ,chinese,Big D's Grub Truck,168,3.5,0
DslWPEBr1bVL8vyaH6r2Yg,chinese,Harmony Palace Restaurant,23,2.5,0
6Jjz97KPJ0jtmmIBCjReEw,chinese,Hou Yi Hot Pot,367,4.0,0
DGloxcTvrqGLlSghSWtAlA,mexican,Rincon Mexicano,77,4.0,0
HMyWIC0qcKOH29qquCH2Dg,japanese,Nori Japanese Cuisine,107,4.5,0
s3VRd36vPO4RNrm4XNQDWg,mexican,San José Tulcingo Deli Grocery,21,4.5,0
CdHOwIO6OFNXZxPYEUts2g,japanese,Ageha Sushi,613,4.0,0
r0tK9XX_Ah3nJY6CcLroiw,british,O'Reilly's Pub,202,3.0,0
6BaWXQy7yIDL7lKQbagyPg,japanese,D'avant Sushi,64,4.0,0
J8jqDEf5PySxoEKHKgKHuA,mexican,Heavenly Chicken and Ribs,6,4.5,0
KxyH5zvTyXawl17lHjA4SQ,japanese,Beyond Sushi,338,4.5,0
LJTGRkX5yWoqx1jJ7E4zqw,mexican,Haymaker Bar and Kitchen,300,4.0,0
AnAZaBsEuBjYvzaPMTN0oQ,mexican,Flats Fix Taqueria,158,4.0,0
gt-0HkY2DC-NscmhOsKOWw,british,The Hutton,164,4.5,0
ME0627wYk0ikhX2yf1fN7w,american,HAVEN Riverfront Restaurant and Bar,683,4.0,0
BdHWUmVFuo1R8Lctv4K1Ow,mexican,El Parador Cafe,414,4.0,0
1hZo1zfvLVN687_D7latyg,italian,Daniela Trattoria,390,3.5,0
R-dUNNbtE0gJtK5iYjARJA,japanese,Ramen Thukpa,209,4.0,0
0SakkRuHhECsDsZ8mRkisQ,italian,IL Triangolo Restaurant,416,4.5,0
U0SmczzYhahOeRxftjBPSg,chinese,Chef 28,128,3.5,0
mfJaJSspapkcL2MIsNuUjw,mexican,Citrico,196,4.0,0
UYUIi1gaaJQqvx0tyiHUNg,american,Candle Cafe West,397,4.0,0
z6HMM_cSraJFkQFvSjWGDA,chinese,Lucky Chinese Restaurant,20,4.0,0
G92jSUckfs4MhD6bGPyHow,mexican,Taqueria Diana,47,3.5,0
8O3tKwRgrNcXyvf_S8M2yQ,american,Gotan,399,4.0,0
Yj3pRPnIG05AjRfGP0Afjg,chinese,Mei Chung Mei Restaurant,18,4.0,0
HSKcCmRFqzqG542Hy_eftw,italian,Siena Cafe,149,3.5,0
toykv8K0yg8qtvZSXRQ5bg,thailand,Pochana Thai Kitchen,122,4.0,0
RjxtXkvbVBCDpJdt8pn5lg,thailand,Note Thai,120,2.5,0
mhrLDFTxUzW2koRAzjlt5g,mexican,Chavela's,967,4.0,0
vC3yBLteaaPp0ycXRtfwPA,chinese,Tsing Garden Chinese Restaurant,37,3.5,0
hLYeyw_udYctgsyYT82zQg,american,Burger King,9,2.0,0
77EedCTJY1biWIYSzAulCQ,american,J.G. Melon,1164,3.5,0
aStZY21Qmtzm1IS8y1_81g,mexican,Móle,258,3.0,0
jc_XQPbSCwMHsXLfinXA6A,thailand,Pr&ince,346,4.5,0
qpkFmGyvbZv-g2fbwyNQUg,american,Bowery Meat Company,420,4.0,0
FrYsIO_pXB6csWkvy-nfbQ,mexican,Made In Mexico Harlem,82,3.5,0
_4UvguU5z2hMsHXlYedFXw,chinese,Tao Hong Bakery,30,4.5,0
YL50wX8_PyeQE6NylT8YVQ,british,Tonic Bar & Restaurant,573,3.5,0
dBpttLTwkOT3HtFZ-u9vgQ,chinese,Panda Garden Restaurant,21,3.5,0
kBZggrnSP1kcUMnsnfkTaQ,chinese,Nan Xiang Xiao Long Bao,3307,4.0,1
dMhRafXdr765DHe0k-QfaQ,american,ABC Kitchen,2858,4.0,0
LkT2-XYjuCSmObs8rOLdzA,japanese,Taro Sushi,499,4.0,0
xd7ioU33jkwx0hQ3kUNIOg,british,The Double Windsor,400,4.0,0
eSyYRxNDQoOundKSUqRosw,mexican,The Daisy,209,3.5,0
cRyZA1k3nvqj_0s_kr7HGA,american,107 West Restaurant,93,3.5,0
7VciT24JTq32X7BNLO7EJQ,chinese,Culinary Noodle Kitchen,5,5.0,0
zscLFr_wQUmSRGkup2YjpA,mexican,Mexicue,63,4.5,0
xd_8cHyPO8sjIV8JMojHnw,chinese,Red House,92,2.5,0
tIqk0ZWGoItm4oR-l4o4aw,british,Dalton's Bar & Grill,249,3.5,0
GauXFEjAMUY1cy-Hr3aWuA,mexican,Mezcal Kitchen JC,29,4.0,0
CDCT0cXhaS2pAKcookXUQQ,italian,The Pastagram,17,4.0,0
wPL0epJzosoFRYox1a5lvA,chinese,New Golden Star,75,3.5,0
rPKXTHDgtGI4XEo2HuVpow,chinese,Mr. Jones Supper Club,45,5.0,0
shHhP5lfZwrAYFL3K04_lg,thailand,Hero Thai-Izakaya,59,4.0,0
cZAh6BzEeMI5fofWeDvuhw,american,Sake Bar Satsko,150,4.0,0
2pnhIRBUw58PpN8CQEYiZA,chinese,New Food King,57,3.5,0
n8p5g3-Fu1RBKx35QhiaXg,british,Bua,514,4.0,0
XxLGYdB0s8IkZ9QZtGKBZA,american,Burger Joint,2240,3.5,0
x_t-FtDa5HVgc-wecp0HBg,chinese,Shanghai Dumpling,2058,3.5,1
gm-LT7qcb4t5JfDQW1pONw,japanese,Teri Teri Japanese Restaurant,43,3.0,0
1DiNPx_BycnIl5vFvOnpNA,british,The Unusual Times,90,2.0,0
AfiSqDmx7Q3qLLgAvhHSRQ,american,Blue Seafood Bar,132,3.5,0
vWEdeCMkv93KzVzjKqdvBw,chinese,New Sing Sheng Kitchen,17,4.0,0
hSiTqxKKgvQSI5x5VdMjoQ,thailand,Top Thai Restaurant,275,3.5,0
LyFVS_a089B96WTEGLNpeA,italian,Ria Bella Pizza,117,4.5,0
_eImQkZt0MlQ0jLZH2LrTQ,italian,GP's Restaurant,119,4.5,0
n1EbqNtQQUg51rUd5A9_cA,thailand,Hi Noodle Etc,105,3.5,0
OqNmzS2N2I750zYgUC6IgA,american,Riverpark,748,4.0,0
1HjbS4hWLeHEwpC4EuWKYw,chinese,Manna House Bakery,62,4.0,0
mwvukHjc7Trs5fRbZ4-TsA,italian,Fabbrica Restaurant & Bar,250,3.5,0
l8IORbpTz9EwCmHJ_TRULw,italian,Avere Ristorante,13,4.0,0
OtHJp8-Nw1rtoKdzkoVPxQ,american,Three Guys Restaurant,90,3.0,0
al9HKZ3kCJipAJW4uxzj4A,mexican,Havana Central,1975,4.0,0
ubNySbvyISy8q3oy9tsJaA,italian,Il Pesce,95,3.5,0
icpLRhJ1jpBX1zBGkt7Xqg,japanese,Teppen Ramen,269,4.5,0
7oNuDMESKejMgJFlkQwxmQ,italian,Avena Downtown,4,4.5,0
zjglOaCY8xQu3s2eKnLFzw,italian,Mozzarella & Vino,233,4.0,0
XO3yD87rTPz9o6Dy9qRaJg,british,The Spaniard,196,4.0,0
-kLlgcwT_Sf8Riq8wziVeA,japanese,Sushi Seki - Chelsea,141,3.5,0
anBWvFPOce4nl3qLX-H6Rg,mexican,El Mero Mero,56,4.5,0
L5MrjGhBqQkwlguY0ilxqA,italian,The Saint Austere,360,4.5,0
7NFnAxUjfiYg8QrGsjMJKw,american,Amused,31,4.5,0
0H1XrStqVaZa661BbxNljA,thailand,Europa Cafe,44,2.5,0
5Akss-swwfyoSVeIsDBbvw,italian,Basta Pasta,1346,3.5,0
38VMh0KbFDmy0femXXof2w,chinese,Son Ja Jang,156,4.0,0
pb_cHcy8D8UC-jQ-Q524ug,chinese,Som Bo,149,4.0,0
iUsk8CPoDyoBmwVdU1_9QQ,mexican,Sidewalk Tacos,28,4.0,0
HJIw5_NDZXLuORi1NGDBOA,japanese,Unagi,20,4.0,0
BJBa4cOUkPdVilj41La_yw,italian,Via Trenta Pizzoteca,9,4.5,0
TZto7AjdA337XIw66AOpUw,italian,Scalinatella Restaurant,250,4.0,0
7qvHljqtI4UZEXwpPp3Yug,chinese,Weng's Palace,67,2.0,0
84zvcPTAVCsSVtzCUtSDtA,chinese,Cha Chan Tang 茶餐廳,965,3.0,1
cpOfNDxSNyzHQmzSC6badQ,mexican,Tio Taco Truck,9,4.0,0
Lp8vAE5nHSt5zbu-lSGK8A,chinese,Hop Lee Restaurant,279,4.0,0
MC06EqjcXFqnL70EJQI3wg,thailand,Empire Szechuan Noodle House,188,2.5,0
sinDhwX8Egru_3FCI7bhkw,thailand,Laut,1100,3.5,0
6hacsz7FUwprKTjJb6KFog,chinese,Joe's Shanghai,1417,3.5,1
c921DfWPCxG5qJ687TU6Xw,mexican,Burrito Republic,70,4.5,0
nJh1ioLcN6XBQEstR6x9yw,japanese,Dai Hachi Sushi,74,4.5,0
9mawr6QwVHm5q8JRXPFjPA,italian,San Marino Restaurante,133,4.0,0
Gwi51JUxbKT1Eg-C3JrxRQ,mexican,La Loba Cantina,96,4.0,0
sfsjk1h50ooC2ioY7m48gw,chinese,Pig Heaven,256,4.0,0
vGS5X12NYXCl8NpynlxRuw,british,Oscar Wilde,475,4.0,0
ucWrNKS65jUVK6ICUoHC8Q,thailand,Bangkok Cuisine Upper East Side,256,4.0,0
Sr6zIUUR_fo4PdPjKrONlA,chinese,Chengdu House,44,4.0,0
UkA3V8itzKuBGZ9c7y989w,thailand,Jaiya,795,3.5,0
i0vlPG1X_kn_ZC15JartSA,italian,Fresco On The Go,57,3.0,0
d-DQwNxs77Pah2ys0q7w1Q,american,American Cut Steakhouse Tribeca,535,4.0,0
eGfpa9r0aGtN3V8ZwgaOEw,british,The Supply House,305,4.0,0
cGSLzPA_SCWrN3cyT86Nhw,chinese,Dun Huang - Upper West,52,3.5,0
RtfjlBlSUizdQp9_k3_wHg,italian,Nicandra's,153,4.5,0
Xk3BVvlX-KXh6kJhbClMKw,american,Fine & Rare,246,4.5,0
fWqWouG8ZdPALcMBpiemOQ,british,The Fat Black Pussycat,545,3.5,0
Ex_qolTE5syJ8so0NscfGw,chinese,King Wah,39,3.5,0
31yEM_YcyAqG6an7attTlg,chinese,Empire Express,18,2.5,0
UO4kyXfdQIlAhM-TRgM9cw,thailand,Look By Plant Love House,284,4.0,0
GSZvuUdsCPisoNbttCqEvw,italian,Il Mulino Prime,130,3.5,0
9DjzvaeW0M78OKio3n5BLA,british,Pig 'N' Whistle,251,3.5,0
VYHY4LbrRWZCoZzW25zynQ,british,Brass Monkey,785,3.0,0
pPd2TLnGjj98OrmQ6ZESKw,thailand,Sai Thai Kitchen,171,3.5,0
DDrLKyZodnd9KbOWq4F5nw,thailand,Thai Palace,145,3.5,0
XjPfgkSP-RDEkq_ox8fE3A,chinese,King's Chef,38,4.0,0
tK_GcVOTG1_MjsepLMB6dg,american,Maloney & Porcelli,430,4.0,0
rbIrit8gZwfyEOdEOeX7jg,italian,Orso,172,4.0,0
ykTNq1F-Vpfw4i4xGhPS0Q,mexican,The Little Taco House,28,4.5,0
1vAMfzO6i89lDayBT1zlLA,mexican,The Folly,192,4.0,0
AxalkZb61r5Ks7l1yhhIHQ,chinese,Savour Sichuan,189,3.5,0
VIIfYEzIppjps0K_J_8zLg,mexican,El Rio Grande,585,3.5,0
n-W54Fja1oW5u3gzYp9HwA,italian,Avena,134,4.5,0
b6QXXgkcObAzb1EQyQx5Nw,mexican,Taco Bell / Pizza Hut,0,0.0,0
xKZSIBaGkXX7ppIceuhiQQ,italian,Buca di Beppo Italian Restaurant,365,3.5,0
7GFuwK9bv_rmn_-eykzk8Q,chinese,Jade Gourmet,31,3.5,0
Bu_tZ7DxR12e7KULo180lg,chinese,Aki King,14,3.5,0
gqFM-JsHftTRplYbPF64Kg,italian,Ecco,127,4.0,0
a1GTJ0bYuoc0gOjhCupBmw,chinese,New Kim Tuong,71,3.5,0
F2TE6sQpywj3bkVi8L_nLw,american,Toasties,164,3.5,0
g3_LBXxnxqD4swfRBARulw,chinese,Let's Makan,52,4.0,0
76xYLhmeK4PZEB4V-NUHOQ,chinese,Hong Kong Chinese Kitchen,6,3.0,0
tV2IY8q92bOEwVC4McgPjw,british,Wallse,255,4.0,0
GCAQmtRdNhqVit5KGJ46Qg,british,Estela,462,4.0,0
OxqUWRZFUOz3r6_4bh4mfg,british,Cock & Bull,498,4.0,0
msLQTFzfsHUUr8UdLnQDTA,italian,Champignon,232,3.5,0
9tlYA026rvZ0m6OBUeZX7w,mexican,La Cabana,38,4.0,0
nxTEuWKzkK1tCF4LrhFSUQ,chinese,Pig and Khao,1428,4.0,1
njDA4ALbcnjLloNC_y0E9w,american,Gantry Bar & Kitchen,118,4.0,0
xKIv_b2L2pUHmsoJ-xOepg,italian,Gran Morsi,308,4.5,0
CaFkfhLxjzPAxS9-G6lNVg,mexican,Cantina Royal,217,3.5,0
R1eZIyH8dOECfqUGGcANdQ,chinese,Red Star Restaurant,17,3.0,0
nM1TOMrscwBLPGUXembo9g,mexican,Gin Fizz Harlem,33,3.5,0
iPlaqfZfoOrG1f_tMpDTsw,thailand,Thanh Da,295,3.5,0
wJ-MPdFSPUoChucj-r6YxA,american,Dig Inn,163,3.5,0
6eihmCzFJvolelWSW7-VPQ,mexican,La Esquina Del Camaron Mexicano,25,4.5,0
sBi_h4Nwb3qb-VGQ99c-fg,italian,Bella Luce Restaurant and Bar,120,4.5,0
YE4pvo8ectzEaRYGqUgFcA,italian,Felice 64,280,3.5,0
jDIVPYpxQAk1HUAi0NIlQw,italian,Pazza Notte,689,3.5,0
sshS0FJ6tKkmLCcEKXyVkA,mexican,El Tepeyac Mexican Food,21,4.5,0
Fj9ZANHw4gVd1W7UljnTFw,mexican,El Nuevo Amanecer Restaurant,118,3.0,0
4WDIwsupzB5XNdjFO_plQg,mexican,Perdition,86,4.0,0
qXdxckyNMQ_jFz7ZFvAWXg,mexican,Dos Toros Taqueria,129,3.5,0
Ljn-mMBlxyh3UgJtL1zLkw,british,Slaughtered Lamb Pub,316,2.5,0
z3iPPc-RMrH7OBojFtx_MQ,chinese,Benny's Lung Sheng,4,2.0,0
ckA5dhV4ve-QZXUBFI6TUA,american,Le Coq Rico,304,4.0,0
dspLTxhT3Po_lgpUOnYLHg,japanese,Matsu Sushi,235,3.5,0
3lLBRLbXAIgd1yZgWgnfeg,british,Dutch Kills,717,4.0,0
3X-4PyyktdlauGFQ0wdDnA,japanese,Yume Japanese Funk Bar,7,3.5,0
ytABgZNWnFXQUjOYjh460A,japanese,Kyo Ya,443,4.5,0
m9Q9x-Hcxp24gZCaTTJY-A,thailand,Sahib,156,4.0,0
3004g82RXwKoqaenSqBVEg,american,George Keeley,320,4.0,0
V_6vz43QxigVJS-afdbtoQ,mexican,Union Bar & Kitchen,321,4.0,0
0gPXct_l_82phIEoKdtWZw,japanese,RYUJIN,205,4.0,0
2Ga76-_btMgRTcHPy7kAUg,italian,Ortobello Restaurant,215,4.0,0
hNFe8WhCibrqT4sFcZmAgw,chinese,Kong Sihk Tong 港食堂,83,4.0,0
