id,cuisine,name,review_count,rate,score,best_answer
t9JRIzyQoJU29WeVBLU7Lw,mexican,Maya Taqueria,362,3.5,0.21621057391166687,1.0
nTt5cLJVcmBdM640izladw,italian,Carmentas Italian Specialties,52,4.5,0.7219905853271484,1.0
GMcyB6-zdMxDchGxyDEsWA,american,R17,15,4.5,0.6930815577507019,1.0
zubN8Ve-RyoljRZV4NRxEQ,chinese,Wo Hop,1302,3.5,0.897868275642395,1.0
inftQdKaEEiqQ323AlomXg,thailand,Dek Sen,208,4.0,0.4206588566303253,1.0
38YuedP0ItlKbC-ncJ1XCQ,american,Tavern on Jane,393,4.0,0.6319481730461121,1.0
vWEKZVPIYFewfqCOkkvVIQ,chinese,Lin's Garden,39,4.0,0.3018226623535156,1.0
3csCSCHoQACwCp4e4E4phw,japanese,Haru Sushi,211,3.5,0.07955629378557205,1.0
4EGq0GMAJwGIrfhVg4PxVw,mexican,Swick 2,33,4.0,0.30293697118759155,1.0
z1OgXX3L9Ipl2mu-Hf4ADw,american,VIV,643,4.0,0.8162725567817688,1.0
3Qpi419I29t3sCHMzC_h-g,chinese,Harvest Chinese & Thai Cuisine,76,3.5,0.0622776634991169,0.0
_Acmtq5Nnv4Xmqmz914CUg,chinese,New Happy Joy Restaurant,11,2.5,0.0010932195000350475,0.0
XpPkW8XPNTOrrX7zkXJrFw,chinese,Sing Loon Chinese Kitchen,2,5.0,0.9333487153053284,1.0
S5VN-lFmTdI5VVQ0qFyfCQ,chinese,Fortune Place,16,3.5,0.05643203854560852,0.0
vUZTHdPWqTCkj3g93D6CNQ,japanese,Cho-Ko,92,3.5,0.0539274662733078,0.0
gVcQC9fcWFB5kyLjFCsx1w,chinese,China Fun,8,4.0,0.19809174537658691,1.0
jKDXlyPG-2rmcp9Ej6jPLA,thailand,Living Thai,28,4.0,0.17292632162570953,1.0
z_-ITx8x-WUhz5FnC6Y8BQ,british,Flora Bar,88,3.5,0.0663686990737915,1.0
yDR9eVFATpyzrz3x1DtJGg,thailand,"Aroy-D, The Thai Elephant Truck",41,3.5,0.04307538643479347,0.0
0mgZtqEd71MVPjGkQj8sow,thailand,Moo Thai Food,23,4.0,0.2171192467212677,1.0
ynIx549QFj29o84y1RSGyw,chinese,Bao Bao Cafe,416,4.0,0.556476354598999,1.0
XMW3Iota3bREPd7tcGW4pw,chinese,Hunan Wok,11,4.0,0.21562176942825317,1.0
0yMlU3xbdawYFXmjNc0dhw,mexican,The Harrow New York,129,4.5,0.7840278744697571,1.0
8UlRXXPaSI383aiOiJQi5A,chinese,Famous Sichuan,364,3.5,0.13818171620368958,1.0
kA0z_4_TG_kYfCPXDzbmBw,japanese,Shogun Hibachi,123,4.0,0.35576725006103516,1.0
_Ge2eC89Z-jlaDDWglfT8g,chinese,Pa Pa Thai Cuisine,159,4.5,0.7429203391075134,1.0
Ps0cOZevNA1M9M5_z7W3oQ,american,Joseph Leonard,629,4.0,0.7457579970359802,1.0
c6R_hvUwsqXX2MUXWtO94Q,japanese,Nakamura,303,4.0,0.47122490406036377,1.0
Qg9YQXocVQ7WaeSkzu_oCg,british,Peter McManus Cafe,162,3.5,0.0994316041469574,1.0
9iZM0dGGP4xJsyHj_7Dj8Q,chinese,Chef Yang,15,4.0,0.2095685452222824,1.0
ywAq9nvr9jX1S7-_HjA5ng,american,Ferris,139,4.0,0.3713897168636322,1.0
b9y5FEHQPtcaLOnO1YJmjQ,mexican,Las Quesadillas,7,5.0,0.933952808380127,1.0
c9I4-T9wTlMmJEHb4obEdQ,chinese,Happy Gathering,46,3.0,0.00896080955862999,0.0
dTZ-q8CwEDo9iVKM0tydnQ,chinese,Great Sichuan,180,3.5,0.06800958514213562,1.0
FWPV-2QYJ7_vcDyW8ciUFw,british,Cozy Cafe,177,2.5,0.0024689140263944864,0.0
vSkCDRWX6VvP4PJHHFgoDw,chinese,New King Wok Restaurant,11,3.5,0.048212338238954544,0.0
DguAGioaK6ZIAt_6kk93tA,thailand,Thai Select,519,3.5,0.2709091007709503,1.0
snORfbD1AkFlRtlITvS_YQ,mexican,Mexico 2000 Grocery,65,4.0,0.3063904345035553,1.0
DY2wlHlgC5eHITs-d5rT4w,mexican,Panchos,57,4.5,0.7401784062385559,1.0
9hCd6QyoYVVIbRYkB3ClAw,british,The Thirsty Scholar,194,3.5,0.08550361543893814,1.0
DybR3L6G9zVTQ1eeP0hG_g,american,e's BAR,40,4.5,0.6719984412193298,1.0
gKJ-rb2di7fPGIuIjF0ylw,mexican,Taco Dumbo,79,4.0,0.2686012387275696,1.0
tCFhIU4xSN6b7dbg3ApafQ,italian,Tiella,179,4.0,0.4605954885482788,1.0
icZcEK39HXuL2q08i4EkkQ,japanese,Bessou,199,4.0,0.3062094748020172,1.0
neQM053ovAOrf1sVSAPI9w,chinese,Radiance Tea House and Books,816,4.0,0.8690953850746155,1.0
o5fBZCGs2HCkibIxQ2-2ig,mexican,Las Margaritas Restaurant & Bar,43,4.0,0.28240758180618286,1.0
3ESlPTtjsEsyI5jhJFvBbw,british,The Porterhouse Brewing Company,101,4.0,0.3005468547344208,1.0
yFB5JUiz-SPpnhWg2iCU9w,british,The Long Hall Pub & Grocery,92,4.5,0.6984307169914246,1.0
aq0SXPyy_dpFjcfvTDRxBA,japanese,Wasabi Sushi & Bento,454,3.5,0.2141675502061844,1.0
pNe8ZCkGTe4cXfKdOF7kYQ,japanese,Ise Restaurant,356,4.5,0.8660308122634888,1.0
3omBIylGFJugwLgNgUgOXw,mexican,Bar Bacon,1113,4.0,0.9689174294471741,1.0
BcOuqkUniZJG5NLpdzeOYQ,chinese,Friendly Restaurant,57,3.5,0.0398155078291893,0.0
PqqnNrUtU7XTKQvUM4cyqQ,mexican,Bar Verde,146,4.5,0.7593749761581421,1.0
4eAgPj7eKonKAtk64kgUfQ,japanese,Matsuri,87,4.5,0.7363450527191162,1.0
ytABgZNWnFXQUjOYjh460A,japanese,Kyo Ya,444,4.5,0.9044448137283325,1.0
Tmc90kL5jelJ2c9CiGzSFA,thailand,Hi-So Thai,218,4.0,0.37336739897727966,1.0
cCqnycFCGIEiJJm3-A_BTg,thailand,Wich- One,97,4.5,0.7160879373550415,1.0
53ZNJNrT91VgvrI0LFjLNQ,italian,Locanda Vini e Olii,286,4.0,0.5488156676292419,1.0
rP-5Z9MsEqtiENCiPqsizg,american,Monkey Bar,263,3.5,0.1581711769104004,1.0
VHkiswx23peLA9Y8rHMo7Q,italian,Cavalino's,31,4.5,0.6651812195777893,1.0
1L4CLbwsKP3wGX4yOpgueQ,mexican,Bar Taco,20,4.0,0.23188793659210205,1.0
V2P3CWfUW_olSywlOlHGjQ,japanese,Asian Fusion,56,4.5,0.696229100227356,1.0
enDIsmxSG2bQccQWgGNcbg,japanese,Takumen,167,4.0,0.29704082012176514,1.0
Bk71CLHZxJRbA5qkps8TsA,chinese,Lucky Bento VIP Cuisine,28,4.0,0.26981252431869507,1.0
e03tT0hH6qU-_dR8pwFa0Q,chinese,Mr Wonton,52,3.0,0.011089622974395752,0.0
TJCyocLYrUBfbf8r0DaBXw,mexican,Tacos Grand Central,190,4.0,0.40827399492263794,1.0
kZIwBwL0XKcs4ti7b64Odg,thailand,Rice Shop,216,2.5,0.002186060883104801,0.0
94srme7xJgrMEpViOOPgbQ,japanese,Yamada Sushi,165,4.0,0.3538927435874939,1.0
BF6pY829iPBERt15CG1g3w,mexican,At Nine Restaurant & Bar,425,4.0,0.7269976139068604,1.0
BiFBVQwkCIurPP-ytstGwQ,japanese,Shima Sushi,25,4.0,0.20201730728149414,1.0
Lf6uC5s6B8HIYAy-t9Hcng,british,Goldbar,256,3.0,0.025120459496974945,0.0
D-smGg8zFQzk40EdessZ5w,italian,Bar Italia,402,4.0,0.6056805849075317,1.0
iF8QKcWowtdfeOxJngZ_PA,japanese,Abi Sushi,48,3.0,0.009502564556896687,0.0
oSFL1AVZYouS4YrDjoLyLA,mexican,Baby Bo's Cantina,584,3.5,0.4499998688697815,1.0
H3AnaDvXg_tXticwUGL7PA,british,Hudson Hound,95,4.0,0.2925984561443329,1.0
cy0vBvZu2Eb4XtRFCp8Seg,mexican,Conmigo,153,4.0,0.34941068291664124,1.0
CAGAWbPE8uPr2VVvEnv0ZA,italian,Ribalta Pizza,494,4.0,0.738078773021698,1.0
24Fe99IbeFWERDVN7QGB4Q,italian,La Vigna Restaurant,175,4.0,0.4396528899669647,1.0
s2s3pPzyfI7CMwXAkKu0PA,japanese,Tamashii Red,192,4.0,0.3661845922470093,1.0
o0G_zp_XgP6Pr-WY4LLHLQ,japanese,Omen Azen,99,3.5,0.05000815540552139,0.0
ZgyvDF_hOWas3SXe0Hj7hA,american,Schilling,131,4.0,0.36544516682624817,1.0
QhRQE6nOMLd00kV2k-IsbQ,italian,Augustino's,254,4.0,0.5226278901100159,1.0
frqlGMVgi2oyJCK7SNq1iQ,japanese,Fujiyama Japanese Restaurant,68,3.5,0.05850721895694733,0.0
ZpifrJsBsz7RUT1_Tyu9nQ,chinese,Hot Space,113,4.5,0.7120890617370605,1.0
M358G7jMg0yn2nBB-v1O2Q,italian,Via Italia Restaurant,149,3.0,0.01856261119246483,0.0
t9zsZdwFdfrhMTj2FIwcDQ,mexican,Tacos Victoria,2,5.0,0.940342366695404,1.0
fp8X7ERa-0Ot_QD36I4ghw,italian,Vino Levantino,217,4.0,0.40051281452178955,1.0
mHBhUxHgDGjsB1LJl4qW0w,american,Hillstone Restaurant,1027,4.0,0.9626400470733643,1.0
ZCAkVl5SeCDeBWg_xjfYeg,chinese,Clay Pot - East Village,231,4.5,0.8450031876564026,1.0
z-oLzyuM8pRRoLR-dmYwhA,italian,Little Roma Pizza,5,4.0,0.27964749932289124,1.0
wXCb19BZ1xEcd8JnYh-h3w,british,Mile 17 Bar & Restaurant,70,4.0,0.26150014996528625,1.0
4UXwPdVdaMJx1xWNNBlWNQ,japanese,Katsune Donkatsu Cafe,26,4.5,0.6386517882347107,1.0
Mw9dCM52--pZquFB3zEQng,american,Woodpecker by David Burke,98,3.5,0.08395050466060638,1.0
ZiGeqmXH55hVegpqnqoznw,chinese,Aquarius Seafood Restaurant,208,3.5,0.08649934828281403,1.0
wouDDTacUIBaRp8YGCFTsA,american,Colonie,540,4.0,0.7177620530128479,1.0
H1jops1lmuhrq9lP7lEGJQ,chinese,Flor De Mayo,1120,4.0,0.9628749489784241,1.0
LyCE268_fz_MAZieFZY1lA,mexican,El Cantinero,524,3.0,0.09314875304698944,1.0
JnOYZqzRBHkEB_mvMXph_g,mexican,Juquila Kitchen and Bar,73,4.0,0.329958438873291,1.0
kYJbGSjyXocbRrgMV-zExg,chinese,Six Happiness,117,3.0,0.012928051874041557,0.0
6Z9Bo8cUMYdwe01llOy0gQ,british,Westside Tavern,79,3.0,0.007885603234171867,0.0
cpN0ixPR2l3QFA8Uf1BhCQ,italian,Luna Rossa,97,4.0,0.3104824125766754,1.0
3xJAmXIUO8cRSnPcUoMdCw,american,Spring Natural,754,3.5,0.4693396985530853,1.0
pDXpe-kGZia6An9PsbjAGg,japanese,Toriko NY,36,4.0,0.2521974742412567,1.0
4Ph-BYPqykjVj9v3jg_BwA,american,Viand Cafe,173,3.5,0.07039041817188263,1.0
mdNall-R8nQb6gYLxWlJMg,mexican,Guac & Jazzo,148,3.5,0.09578907489776611,1.0
l1JScxc5eWUYFmFl6sODgg,chinese,Vanessa's Dumpling House,13,3.5,0.03376784175634384,0.0
KJTTqIxuB0BEsYxLaYyAZw,japanese,Tonkatsu Matsunoya,326,4.0,0.413331001996994,1.0
zRXMvxUX_rOliKZPpkWi_g,american,Valerie,78,4.5,0.7371885180473328,1.0
ya4nQkuVH1ZnmNp9m1yISg,japanese,Tatsu Ramen,268,4.0,0.43643251061439514,1.0
nx4sK_yXLpHL1d3iKT7z3Q,chinese,Super Bowl,12,3.5,0.046022091060876846,0.0
Dwuu2wGuhrA78rMXTd_MGQ,mexican,La Lotería Restaurant,5,5.0,0.9351656436920166,1.0
rHA9M0XOJL6O11xaEiDurA,chinese,New Kam Lai Chinese,53,2.5,0.001944656134583056,0.0
rKhwtWGawgIXnTVW3Nl3YA,mexican,Taco Bar,67,3.5,0.05538653954863548,0.0
VF3wSCRC3mE6JpBQPQXELA,italian,Parm,711,3.5,0.4960359036922455,1.0
KWIPsr4kQBLIpPTSwKTlig,british,Brookvin,284,4.0,0.46357041597366333,1.0
d5ya04K-2A_hI3Xzqe1HeA,italian,Caffe Buon Gusto,382,4.0,0.5418797731399536,1.0
xXZjekBXs6wFFpK1exZJnw,italian,Pasta by Hudson,38,4.5,0.7575527429580688,1.0
itH4GH2Mw2D5n5kkQAtMog,british,Abiko Curry,591,4.0,0.7659139037132263,1.0
X2mfQ5SOE5eMuUzPrI_pwA,mexican,Esperanto,675,3.5,0.5246491432189941,1.0
OHqazo2j-RLZnLWo_YRnDw,chinese,Five Luck Restaurant,28,2.5,0.001001302502118051,0.0
RkcQl4uEJWblWf4xX8ssqQ,british,Wa Jeal Sichuan Chili House,386,3.5,0.18905818462371826,1.0
RKAK9AuzKR7K36ABcXPjTA,american,CC's Cafe,128,4.5,0.8012632727622986,1.0
4ak7lLxs6jopSjkMWJ8yKQ,thailand,Kinkhao Thai,17,4.0,0.2607475817203522,1.0
FKzpfWUpyupl4q74Jt8fTA,italian,Don Antonio,1299,4.0,0.9855624437332153,1.0
E2zKMwHhz4--dyplQ7gf8A,italian,Pappardella,541,3.5,0.3161807656288147,1.0
fApsIHYpJJ7JI2AM0TSHvw,mexican,QDOBA Mexican Eats,100,3.0,0.012644805945456028,0.0
9o4y3IqpFDaj8FddJ6oi2A,american,Clement,130,4.0,0.28543710708618164,1.0
08KCenrjRbL7vzfHjdGYyg,mexican,Estrellita Poblana IV,151,4.0,0.37444883584976196,1.0
1m1iOc8EplJ4tiCez7hf2Q,japanese,750 Myrtle Diner,95,4.5,0.632612943649292,1.0
F5BV2nadBU9_3V7fK2791g,chinese,Jade Wok,17,3.5,0.0475381463766098,0.0
v3qL3KqFJYuS_3rCsgpuXQ,thailand,Rain II,158,3.5,0.089579276740551,1.0
xvFf1wuKPSzl1zUnHy8ZKw,japanese,Sushi of Gari Tribeca,133,3.5,0.07902882993221283,1.0
0A2lgMwqKCsr95qZtd4mKA,thailand,Chat Kaew Thai Cuisine,83,4.0,0.23027543723583221,1.0
vkQSMwAf5yqDw9HfEQYgzw,american,The Flower Shop,98,3.5,0.061194565147161484,0.0
eVBVn6bjwl_mMLxN-35_6w,british,Hotel Chantelle,1249,3.5,0.9104588031768799,1.0
WueXPnaTvM_R5UuPjxbbQw,thailand,Amber West Village,197,3.5,0.09148763120174408,1.0
qjzkDnjT2sIa_8-uYaMYoA,american,Mason Jar NYC,410,3.5,0.18294183909893036,1.0
b03GEE_pYlLCdD6yShZKqw,chinese,New Chinatown Restaurant of New York,12,4.0,0.27393123507499695,1.0
2Edq66lsiO17FSAVAlVVkA,american,Café  Standard,82,3.5,0.059804242104291916,0.0
Ng092KqBbDX6FWUtpWghww,italian,Cipriani Wall Street,183,3.5,0.09526057541370392,1.0
SiNW4jtpGsVNdu_9aSdqHg,american,The Brazen Fox,349,3.5,0.15705552697181702,1.0
I9ScToNzfcM8mS8GpG8sTg,american,Burger Inc Nyc,86,4.0,0.31846174597740173,1.0
dS2VNgvdLCAxImvcVBV6wA,british,Papillon Bistro & Bar,378,3.5,0.1731516271829605,1.0
tqrMjK1oyuvFGSz3Jxms1Q,italian,Numero 28 Pizzeria & Cucina,104,4.0,0.2677150368690491,1.0
hGo9KArKThuOKxNbwmNpoA,american,Ruby's Cafe,1050,4.0,0.946946382522583,1.0
EvAJBgBdgOt1jx1EufRN7w,japanese,Jin Ramen,776,4.0,0.8784782290458679,1.0
qrydcGQpeDP_1oFvx3qOeg,thailand,Somtum Der,645,4.0,0.8265920877456665,1.0
e8EW89rpbE1G2Ev41yypTg,japanese,Yakitori Tora,105,4.0,0.2241564393043518,1.0
ApzxIf8AYh3MEgvF63Zuvw,mexican,Cantina 48,1,5.0,0.9032624363899231,1.0
OwV-MtDBC2H08rVcBqP2mA,mexican,Pio Pio 8,2189,4.0,0.9997325539588928,1.0
aXbajGzcN6vx2n6KNMtOsQ,japanese,Suzu Sushi,181,4.0,0.3174876272678375,1.0
JYE16G0z-wo1MTyYchhVCA,italian,Manzo Ristorante,311,3.5,0.126080721616745,1.0
1s0SM5zh7QEMlqjIM7XYpQ,italian,VERSA,55,4.0,0.22841809689998627,1.0
MLJsyE42tx4R3wKp2eqnRQ,mexican,Blue Moon Mexican Café,398,3.5,0.24585972726345062,1.0
sSams4lvONlOHQtI7lv9tg,british,The Sackett,131,4.0,0.3570631742477417,1.0
zm-PPnv9eAkWYFGpVg9kMg,japanese,Shimizu,292,4.0,0.4453914761543274,1.0
Ty80QDpzRrflPFJMULPtSw,mexican,Taco Bell Cantina,29,4.0,0.22024105489253998,1.0
rVwQcrogYw-O2SsAk51iYA,american,Bemelmans Bar,273,4.0,0.5448690056800842,1.0
jRZ3SuJ--vimE47dna3J7Q,japanese,Hannosuke,108,4.0,0.29774564504623413,1.0
kMZAO0Sc91FrSz7y1JL0XA,japanese,Bread & Butter,96,2.5,0.001490643946453929,0.0
fKmvZZDSyBE5cfHwybPc_g,mexican,Mission Ceviche,197,4.5,0.791022002696991,1.0
H46hb9miQ0Z7mKWYapVqUg,japanese,O! Nigiri,5,4.5,0.5406162142753601,1.0
mVaslo987DCd3YC_0FtWxA,mexican,Mole,421,3.5,0.20036707818508148,1.0
KoGN70ndDHkJmMXiDCBS3A,american,BG Restaurant,344,4.0,0.5510188937187195,1.0
gqFM-JsHftTRplYbPF64Kg,italian,Ecco,127,4.0,0.345312237739563,1.0
TO9IICJjvcg1QhLVnap9fA,italian,Cent'Anni,374,4.0,0.6219536066055298,1.0
RYqRLtlXnCLCWoYq3rbwug,american,The Copper Still,153,4.0,0.30195891857147217,1.0
8qT2fQh1qVhCVtAODADwRw,italian,I Gemelli Ristorante,161,4.5,0.8337348103523254,1.0
EzyjRrhRpt_NR7wIwqm_Rg,thailand,Prik Thai Kitchen,90,3.5,0.07176011800765991,1.0
DpZBA0-f7Um9lvnp1zZM2A,american,Earl's Beer & Cheese,569,4.0,0.8053629398345947,1.0
IxE4JA1oiCIuZ3cefYJBSg,mexican,Flacoz Tacoz,2,4.5,0.6085249781608582,1.0
a8hlHcxPxtXmYxGFsy5PSg,british,McGarry's Bar and Restaurant,136,3.5,0.08071678131818771,1.0
8iSU_z2JkjjUEjm-Ur470w,japanese,Nippori,762,4.0,0.8928561210632324,1.0
rEw0U5tN2gTwoFrd-Yfsog,british,Schnitzel Haus,265,4.0,0.4579741358757019,1.0
Lr8pyIPm3SsVcT3IlCXwcw,chinese,Noodle King of NYC,68,4.5,0.6255732178688049,1.0
ynR4-QgEOsE7VhNfIWo73w,japanese,Secchu Yokota,79,5.0,0.9240115284919739,1.0
Jr8S-deYDqbDoo-eJI7nyg,chinese,Empire Szechuan Garden,36,3.5,0.04905407875776291,0.0
qYqe-kArMUebiEvxUPUlVg,american,The Picnic Basket,402,4.0,0.6766194701194763,1.0
R4L19kfjFVoJoiRw_nXmqg,mexican,Super Tacos,133,3.5,0.10054504871368408,1.0
_BL1-CT06HGkiA3jcucu2Q,chinese,Panda Express,30,2.0,0.00016456191951874644,0.0
Ai2mbsb0cYZoMWC3DAAP3Q,mexican,B'klyn Burro,86,3.5,0.09311734884977341,1.0
7bD22UAtH56ikWYslOSIQg,mexican,Calexico,557,4.0,0.7582453489303589,1.0
scTDvJ2M2jDbb1ntVeIyxA,chinese,Hao Noodle and Tea By Madam Zhu's Kitchen,556,4.0,0.7846041917800903,1.0
XGdUYzkPkX94RoLlPDymeQ,mexican,Tacos Y Quesadillas Mexico,31,4.0,0.2264363169670105,1.0
jMdziYLNYGDCegkFQ4lTQA,italian,Serafina Tribeca,95,3.5,0.09087713062763214,1.0
7Oq1UdUHUGZGH_QI6N-0LQ,italian,Hearth,681,4.0,0.8358784914016724,1.0
lgS9lE0Y9FhzT68zCj5QCw,chinese,Hunan Bistro,199,3.5,0.08355998992919922,1.0
tv7txK8qz0q4YBYZEmmaYw,american,RARE Bar & Grill,421,3.5,0.26822125911712646,1.0
Qd4LleGL1MU7hcBYXcyVSA,chinese,Good Chinese Kitchen,30,4.0,0.22203785181045532,1.0
E1QQuFMX7DAEt8jV4attkA,chinese,Taste Good,89,3.5,0.043968912214040756,0.0
hSkeb_lmfxnoqg7EVo19Vw,mexican,Taco Mix,344,4.0,0.6458741426467896,1.0
RZvUUM0vJVji8mSnPSFhTA,american,James,418,3.5,0.21115174889564514,1.0
2h9uosx5vBHWJR23T0PhqA,mexican,Maya Taqueria,44,4.0,0.28109079599380493,1.0
PldbjkxtHmWC2QVyV5dAbQ,british,Wilfie & Nell,342,3.5,0.21314725279808044,1.0
hyKnC3_a86vaY2iZUkygWw,mexican,El Mariachi Restaurant,225,3.5,0.1276819407939911,1.0
vySCsap61EhXrspq6TqaUg,mexican,La Cemita Restaurant,28,4.0,0.3168661594390869,1.0
2eR8ftw-GiTEwg3Y7Rm-MA,chinese,Mimi Cheng's Dumplings,613,3.5,0.3427700102329254,1.0
eODPY5rejL6CYvN4DEqwrg,italian,Nostro Ristorante,219,4.5,0.8121731877326965,1.0
ZWPgzW0qqtksyI3GxCPM-Q,italian,Little Frog Bistro & Bar,172,4.0,0.4195685088634491,1.0
R3gSQGB3aEmVpwbKIgOPqg,italian,Fabio Cucina Italiana,256,4.5,0.8372179865837097,1.0
5RjZCsXuWPclyrDsnsXw7w,chinese,Xi'an Famous Foods,165,4.0,0.38266468048095703,1.0
FXFQJmhK6elesopXdhjvFQ,chinese,Amber,85,4.0,0.26120373606681824,1.0
L0g4PLqpgWz0OkpGFbUTZA,american,Mudville9,363,3.5,0.16758885979652405,1.0
2CyDPKUey42CuPowPlPTfQ,british,The Eagle,104,3.5,0.052026960998773575,0.0
dgmUWtCvf9q9WHo3DruBMQ,italian,Gianna's,56,4.5,0.7410101890563965,1.0
7FSuPGQTUxe-A2Km_SVTNQ,italian,Trattoria Ora,44,4.5,0.7041473984718323,1.0
4OFUY9fen74A8UOHWD9LQA,japanese,Akai Lounge,150,4.0,0.3434615135192871,1.0
xNgaGyePJ7fyZ9D0J74-3A,mexican,East LA,359,3.0,0.031306564807891846,0.0
1TEsPWu212B918MtgiSu3g,japanese,Jintan,47,4.0,0.2272683084011078,1.0
ONUgIihg-ROELPgKiWfs7A,mexican,Bushwick Taco Company,95,4.0,0.2732345163822174,1.0
JawLtusDowdY5HVeInaYxQ,mexican,Gitano NYC,169,3.0,0.015634018927812576,0.0
Gzwpeu4rw8T-XDYCllegxQ,italian,Nello,302,2.0,0.0007664045551791787,0.0
TcB-I-y_UZCI3l3LbCBwsA,chinese,China Garden,1,5.0,0.9079616665840149,1.0
KZHeT-AgZnF6iYCVsucClg,italian,Capri Ristorante,234,2.5,0.0029644633177667856,0.0
TEmIBOuCPVeGg3c_Ofk1bg,mexican,Fresh&co,20,4.0,0.2622659206390381,1.0
isH4dv8NScbayTD6w9YUbg,american,Gossip Bar & Restaurant,185,3.5,0.11025064438581467,1.0
jDIVPYpxQAk1HUAi0NIlQw,italian,Pazza Notte,690,3.5,0.5521822571754456,1.0
mVN2G1c5bRtAsNlr2Tbx6Q,british,White Oak Tavern,300,4.0,0.45759066939353943,1.0
I39S72G5LG9uyDz2cNWJcw,chinese,Mr Bing,14,3.5,0.0484623946249485,0.0
o2z5T8jD7p3kauFwjt_WNw,chinese,Lou De Fong/老 地 方,30,4.0,0.2510124742984772,1.0
l1nX-f46dmOEmYPoiuLSaw,chinese,Peking Duck House,404,3.5,0.20070618391036987,1.0
-olla_BldF5Y84I9ezRNdA,british,Hourglass Tavern,699,4.0,0.8581938743591309,1.0
Clumryf360iOnwpZ2ML8aw,japanese,Sushi You,252,4.0,0.3654644191265106,1.0
Vzx-7-jSEBz2g8NuGVhHvQ,chinese,Philippe By Philippe Chow,628,3.5,0.45640361309051514,1.0
UpaSAaZCt4N0VNZvRW_o6w,thailand,Zen Yai Noodle & Coffee,118,4.0,0.25773897767066956,1.0
w1RDUwwDWacl908f2EA0Fw,mexican,BK Burrito,1,5.0,0.9382936358451843,1.0
Om6KGbN524K6pu9IkPT0Rg,british,Maite,166,4.5,0.7882930636405945,1.0
oNP_QmgP_fDBElFq9vA7Og,american,Mustang Harry's,115,4.0,0.38590383529663086,1.0
5grFfuYswh8K9GoEnOy81A,american,Bierocracy,263,4.0,0.4021719992160797,1.0
15R8rx9SHKNVYBwgAuTyGA,japanese,Sushi Ginza Onodera,145,4.5,0.6835383176803589,1.0
Z8pm4rLTBki7OLgtbcTXEg,american,Corner Social,914,3.5,0.715385913848877,1.0
HsqaGB90PYkI0En3rrtupQ,japanese,Kaede Japanese Restaurant,177,3.5,0.08960572630167007,1.0
D4tGzWIAM7Z3HNoNxPS2Gw,mexican,El Burrito Nacho,49,4.0,0.30455246567726135,1.0
RT9J7k42HkokPbRNk8q6XA,british,Wimpy Restaurants Group,1,5.0,0.9299948811531067,1.0
C447CZbc3wFT9bFo-lspKA,british,Vander Bar,81,3.0,0.010825135745108128,0.0
dmX0ASRxBZJeMLFZ7WBK3g,chinese,Sichuan Hot Pot Cuisine,183,3.0,0.017560916021466255,0.0
3M6CsWQ_FIAzpxnuqq_eHw,mexican,Las Margaritas Astoria Restaurant,231,2.5,0.004800109658390284,0.0
OPOmqhGguJY8W5LyenzQAQ,chinese,ViVi Bubble Tea,134,4.0,0.3326515853404999,1.0
PQ2ZlhuTlJpvMUgvsAwtmQ,chinese,Dong Chun Hong,293,3.5,0.11386670917272568,1.0
5EQOEAkH2Qh3Rv1TcnE7yA,italian,Fiaschetteria Pistoia,11,4.5,0.7074441909790039,1.0
FnRDmXgQ291zkRb63Rjb9w,mexican,Mi Pueblito,192,4.0,0.3577057719230652,1.0
Rc1lxc5lSKJYd162JHNMfQ,mexican,Bea,2212,4.0,0.9996826648712158,1.0
yH6t1JWcwkdWG4CS5KPvow,italian,Adrienne's Pizzabar,1522,4.0,0.9935704469680786,1.0
fH8DkdRerw5LJ7fZZHRfeA,italian,Leuca,273,4.0,0.4900190234184265,1.0
J0OeDwmh5JBhid0A5GvltA,italian,Il Corallo Trattoria,871,4.0,0.9201316833496094,1.0
pTMnHb_W3sKqS8oCzjHdVA,japanese,SenYa,217,4.0,0.3337366282939911,1.0
j4dGkqL-OK9YH8Sl2eOWEg,mexican,5 Burro Cafe,1256,3.5,0.9208348989486694,1.0
4nZlMrDw-mrvmfEVT-cQrw,british,The Village Underground,299,4.0,0.4570465087890625,1.0
sR-KTsDa4vafaDak9Ik2sQ,chinese,Hunan House,245,3.5,0.13942669332027435,1.0
VVlHJ6_sJbRAodV5lCzBnA,japanese,Kanoyama,615,4.0,0.7990410923957825,1.0
HyiLSYD9Zppd3eAhNHp3ag,american,The Finch,186,4.0,0.3787056803703308,1.0
_WVqaEFtX7KqCtqFQ1uVAA,american,McHale's Bar & Grill,203,3.5,0.07946360856294632,1.0
z3TwiFWdJUvY9tW8QMEseQ,mexican,Taco Dumbo,132,4.0,0.4235972464084625,1.0
sgKNAn72O2XMQXS6AWmf9w,chinese,Food King,79,4.0,0.2640659809112549,1.0
6fjcZtaEtrmIas-WNss-eQ,italian,Piccolo Cafe,303,3.5,0.1263810247182846,1.0
ssGhu4n3emZ9kEPVf371IQ,mexican,Cookshop,1968,4.0,0.9990813732147217,1.0
jryzOo2UaHOeZqQkkezENA,italian,Porsena,246,3.5,0.14262095093727112,1.0
4ttqjZMCsfz6X0kQ_KR0xQ,mexican,Orale Mexican Kitchen,970,4.0,0.9494993090629578,1.0
