id,cuisine,review_count,rate,score,best_answer
YgVUJg4-aUsSu9dLhfF-3Q,mexican,179,4.0,0.47412729263305664,1.0
3glTTm7uDvRPAglP7CzaRQ,thailand,248,4.0,0.35613736510276794,1.0
sBi_h4Nwb3qb-VGQ99c-fg,italian,121,4.5,0.7305415272712708,1.0
0EtZ1xhnXWp4-ysNVwItYA,american,751,4.0,0.8911089897155762,1.0
bAMTBEztHz4zQqYiIyzf4w,chinese,18,4.0,0.22040078043937683,1.0
B9UfgHgm5-hOErK8-54EsA,thailand,86,4.0,0.33024460077285767,1.0
-yR4PHWqpkrPopwv4wrC5g,mexican,30,4.5,0.6396191120147705,1.0
tLrmUO7QhCSt_l1D3QRiNQ,american,193,4.0,0.35790079832077026,1.0
X8Tg6XHKERw-vdWRU4oH3Q,mexican,225,3.5,0.11344524472951889,1.0
7rc7e_mw5DefMCSBsuZYhg,italian,417,3.5,0.28531596064567566,1.0
kvIdlzVXTaxt7On3vYd5Eg,mexican,2,4.5,0.6957823634147644,1.0
h_ITJux-MF0YcmZx8KRHtA,mexican,55,4.0,0.35668906569480896,1.0
jYhbUh1TV7SCfPxjIhVpcg,thailand,436,4.0,0.6383089423179626,1.0
x61Sizu7lqGPMGuKEGHo-Q,italian,44,4.5,0.6556431651115417,1.0
234C99-QPpEDnUZ3yWnukw,british,128,4.0,0.2965814173221588,1.0
Lr8pyIPm3SsVcT3IlCXwcw,chinese,68,4.5,0.6591048240661621,1.0
UU-VNxsgJ3BWgpVQbUChig,italian,119,4.0,0.33018702268600464,1.0
r9-JprK1-EO7CiTCUxMKyA,mexican,14,4.5,0.6457052826881409,1.0
vlepW-Y_RDQaDMLtEwHWmg,japanese,144,4.5,0.7037273049354553,1.0
faukkggAc_tuJ4THYlf4fg,italian,547,4.0,0.6958702802658081,1.0
t1w4qyqyfEdTPhoy-5t3FA,japanese,2926,4.0,0.9999868869781494,1.0
v0vBSvG0hRPBoYyK6dlaAw,american,75,4.5,0.7121418714523315,1.0
nnat3QDogbkOGWR00jfPqw,mexican,17,4.0,0.23646028339862823,1.0
hyd08lsVkYzCfbbCuzla5Q,chinese,5,4.0,0.1829129010438919,1.0
25npnVAlhRjguunYS8zy8w,italian,167,4.0,0.35714349150657654,1.0
UkA3V8itzKuBGZ9c7y989w,thailand,794,3.5,0.49215570092201233,1.0
pOgAM5F7zTAW7Y_sCjycWQ,mexican,257,4.0,0.42195743322372437,1.0
zooS5ms4-vz3evQ3Cn6tmA,american,73,4.0,0.2857326865196228,1.0
mVN2G1c5bRtAsNlr2Tbx6Q,british,300,4.0,0.5478333234786987,1.0
9DCZ8Ols3w1sfQBoKEq-hw,italian,124,4.5,0.7711050510406494,1.0
lcI9kOcRqxxMhM4b5pHqsg,american,200,4.5,0.7737787365913391,1.0
9epyzBMgOVV71p22eYyjRA,british,384,4.0,0.6167421936988831,1.0
dEp2ubj8SRGD32N3yw2h_A,chinese,47,4.0,0.2590090334415436,1.0
7wrFd9tnIBMClzDnrWdSNw,chinese,10,4.5,0.6714494824409485,1.0
9DceMTrjyVqBgQRqgR6GWw,thailand,1639,4.0,0.9970773458480835,1.0
oNN202L_XcNM-tuDHlgkfg,thailand,266,4.0,0.38147807121276855,1.0
Xf6e3HaP0AgMBxY7dEDkOA,chinese,1610,4.0,0.995751142501831,1.0
92m23CB9r9XrPFK7_7-SmQ,american,119,4.5,0.7193008661270142,1.0
w2Bt2DkJu7tiX2KzqlO0NQ,american,205,4.0,0.4325251877307892,1.0
r2nIYBSyXny1-7XvsL2PVg,italian,119,4.0,0.30187129974365234,1.0
hQmH1FWXBWaIBD1tEV9_Hg,british,515,4.0,0.719599187374115,1.0
HnFHxQUSviXVa1FUGR-Hjw,american,148,4.0,0.3408379852771759,1.0
uq-jeUk2yNOrfUKdRIpE_w,italian,77,4.0,0.28050416707992554,1.0
c1HgKFOT4Cc7TqWQD5mQBQ,chinese,62,4.5,0.7382863163948059,1.0
U9BX6bMvXHk8umBYnS3Dog,mexican,1301,4.0,0.9906672835350037,1.0
JEuIdK9hzci9g_TuwfnZ_w,american,127,4.0,0.3711036741733551,1.0
s1uT-RIpz6X3dN-n3NeAZA,chinese,50,4.0,0.312507688999176,1.0
loLFoBWWXfpFu9fOdWebHQ,chinese,12,4.0,0.1726820319890976,1.0
DZE4ThXa7d0kSXnR3Hb-kg,british,1349,3.5,0.93040531873703,1.0
BlBBmx4sLmoRW0tORiMDHQ,japanese,340,3.5,0.17903311550617218,1.0
xTWpl9DgIkkr5B8h8_xUpA,italian,238,4.5,0.8002710342407227,1.0
7gqMugUq_VAUlPygIT-EVg,american,97,4.0,0.35411083698272705,1.0
R6cdgEFQwu0vDllP5tEWUQ,mexican,217,3.5,0.1453835368156433,1.0
bdKc4CSJPv-XLgxVwrtPrg,italian,376,4.5,0.8791279196739197,1.0
kH5RMIaFmd-bekCIhOcqDw,american,269,4.0,0.4007922112941742,1.0
g0ofwNfcNf5XLzdOtZYm_A,italian,347,4.5,0.8909076452255249,1.0
VNee09tB2NVGTe3g1tFylw,british,566,3.5,0.3652799725532532,1.0
qgPYGl1Nuie2XBF1YqJHSA,chinese,128,4.0,0.3609590232372284,1.0
ihd2cISx6muy6bKVPhA4cg,british,59,3.5,0.07173306494951248,1.0
rN347NNwQ0hDSlbedzI9BQ,chinese,215,4.0,0.451423317193985,1.0
XjPfgkSP-RDEkq_ox8fE3A,chinese,39,4.0,0.22765524685382843,1.0
OwDRIugcA4LkUuTRqpJsog,italian,172,4.5,0.7674772143363953,1.0
AAXX-WkDd1CW3_GgIVivvw,thailand,125,4.5,0.7159874439239502,1.0
NBgDoMiF4tj5aS7V7zayoA,italian,47,3.5,0.07722573727369308,1.0
dH54zMwDvIc0pBauEBNsXQ,thailand,3,4.0,0.17070136964321136,1.0
kawmpvfSzhDAy9pk8n3MxQ,mexican,168,4.0,0.4020598530769348,1.0
3D6UAhoKnF3A03rX_v5ngA,italian,374,4.0,0.5428407788276672,1.0
OXTcpNk9ZXuOxPnjpcSs7w,chinese,83,4.0,0.24828027188777924,1.0
6lhdCbVV0v0j2W9W_9lXBw,mexican,133,4.0,0.34427547454833984,1.0
58jCXglRFRn6qwZ_IxYb6A,thailand,39,4.5,0.6435865759849548,1.0
m4MPLIv-WsGdcB7GReE06Q,italian,79,4.0,0.30233657360076904,1.0
Av0BsdlotLFoEar5u1rDzg,mexican,566,4.0,0.7610164284706116,1.0
JyXn_GCGM2DsNYIzgzQrDw,italian,782,4.0,0.9192315340042114,1.0
TwxP5xU_xyzlf7SVzCnpuA,chinese,107,4.5,0.6681156158447266,1.0
DdoubmNfPNRi9xNmcQ64ug,chinese,249,4.0,0.44693315029144287,1.0
kNxYppnUMQEBj7TU6burmg,italian,270,3.5,0.1213727667927742,1.0
GW42yOQB6G97Pc0KujI3lA,british,386,4.0,0.5438395738601685,1.0
BxnrBKdLwdaEXyq97uxgKg,mexican,315,4.5,0.8878225088119507,1.0
WG639VkTjmK5dzydd1BBJA,italian,1863,4.0,0.9987401366233826,1.0
PUu49VFRX_DjwSXJRqbAKA,british,271,4.0,0.4779103696346283,1.0
4wDGKf3dsSo2b3svJHh-qw,mexican,4,5.0,0.9401143193244934,1.0
V-FCEicobl5Su-R7EVJQNA,italian,1391,4.0,0.9906103014945984,1.0
QQfwlKFD6X8-ZXf7gfQZqg,chinese,17,4.5,0.7102476954460144,1.0
Mx4jHwGh5ZFHRMyiWZ_xfw,chinese,38,4.0,0.20189741253852844,1.0
SNhDVaf_n7VDZcfry8mYdA,chinese,1025,3.5,0.7557095289230347,1.0
Bk71CLHZxJRbA5qkps8TsA,chinese,28,4.0,0.24137604236602783,1.0
Ucxhqn56VtC-eYjdNsg7Og,italian,749,4.0,0.8865447640419006,1.0
BQRfaq0U75B5EEblBZ2Aqg,american,46,4.0,0.2335612177848816,1.0
4bSYj9nl_mAXIqpA2loIag,mexican,75,3.5,0.06805336475372314,1.0
3ESlPTtjsEsyI5jhJFvBbw,british,101,4.0,0.3326164484024048,1.0
YoLxK5EG8UgnueKAe7hj0g,italian,291,4.0,0.5470600128173828,1.0
bJgl6cDIBIMlgrntQbxt1g,japanese,1138,4.0,0.9682456254959106,1.0
2h9uosx5vBHWJR23T0PhqA,mexican,44,4.0,0.2719134986400604,1.0
3W6S2wraTAj5y4Cd8eQvvw,chinese,139,4.0,0.262676864862442,1.0
9AXTJkwXdWaJaQkCjpj6mA,british,539,4.0,0.7764793038368225,1.0
dJdIEYv56jTBkU6hAnSypw,japanese,122,4.0,0.2350579798221588,1.0
qZfJbJPxZUkC66lRldcbGA,mexican,247,3.5,0.10397940874099731,1.0
MonQfsHY4TOCRwsiFOuWkg,american,14,4.5,0.6941370964050293,1.0
rtivWWzG0XjUuhSrwusTgQ,italian,124,4.0,0.41715091466903687,1.0
iQB37FNqD_G5_QMrp9ovnw,american,480,4.0,0.617963433265686,1.0
WoAvunLY0_L0ix8Vgit8gQ,british,209,4.0,0.43967002630233765,1.0
gyWc5qJRvu26LVQIShdR4Q,italian,342,4.0,0.6119714379310608,1.0
oSKS8tI6-3yzRDq-VRuvPw,mexican,60,4.5,0.7097410559654236,1.0
HVSi0slZGjJ6Ktg3AEixGg,italian,66,4.0,0.31227046251296997,1.0
_0WFGjXuenlBixOlbSlGeQ,american,14,4.5,0.7037168741226196,1.0
Xk3BVvlX-KXh6kJhbClMKw,american,250,4.5,0.8249433636665344,1.0
bpeeh-kkay0ZE7mGXsCVKQ,chinese,137,4.0,0.31625357270240784,1.0
q1bWmeuCw6750Z2OX4mrBA,italian,167,4.0,0.46543779969215393,1.0
vWEKZVPIYFewfqCOkkvVIQ,chinese,39,4.0,0.2620985805988312,1.0
V2P3CWfUW_olSywlOlHGjQ,japanese,56,4.5,0.7071006298065186,1.0
UXVDyIzmO5kmJnlv-HDXLg,american,3149,3.5,0.9999537467956543,1.0
qFmyAqm0MQbdu_MHX1mhpQ,chinese,37,4.0,0.19951550662517548,1.0
Kl12zDafM6dfjwuvKu9kCw,american,676,4.0,0.8231474161148071,1.0
31fcTAZjm1MG7abejOiI-Q,chinese,4,4.5,0.6611289978027344,1.0
GxMhN2PEttvw7CRGIzB6Gg,american,234,4.5,0.8116920590400696,1.0
o1lSerEqXv74L7n3OghwVQ,british,45,4.5,0.680729866027832,1.0
yed6P7ldFmbsMwKZtoIj7A,chinese,6,4.5,0.601425290107727,1.0
2ZVnk4slnk8QpFwVLfYfYw,japanese,15,4.0,0.16915281116962433,1.0
TuGFxspYWd0smugwUeN9sA,thailand,104,4.0,0.3128361999988556,1.0
W9wDa_EB0h2p5JG6P6lyZw,italian,348,3.5,0.20359168946743011,1.0
Wcnig4807LHZyk8z08IeGw,italian,54,4.0,0.3005993962287903,1.0
uA7bTC5HhRpOmLjYz0jAxg,chinese,88,4.0,0.31210213899612427,1.0
q3SwWmzxZhfbVmid1LRLWg,mexican,56,4.5,0.6884352564811707,1.0
VLGmFHE4s0Sfu0piMVQa1Q,italian,146,5.0,0.9581784605979919,1.0
F3Zznc4UYAfbdiTgb09-NA,italian,71,4.0,0.31224098801612854,1.0
Y6MKrA67c53InBcKX63HgA,italian,52,4.0,0.2676045596599579,1.0
Ww3aAPf0sA5ygAXu2qV1ZQ,japanese,57,4.5,0.6198389530181885,1.0
LJaLQby_H8E9eHvcIW0xnw,italian,348,4.0,0.6023841500282288,1.0
LQHegfNHe7ylY3bocrFlpg,mexican,1480,4.0,0.9942188262939453,1.0
_zRVdCfUcx1cwseFycSQdQ,thailand,108,4.5,0.6598543524742126,1.0
iBm8YTqNwrddsxWdqLPK-A,mexican,2513,4.0,0.9999160766601562,1.0
y_tRUBOu3qg7lkaO2Xk1hQ,italian,144,4.0,0.4045673906803131,1.0
hGWYNCUmDLk_H_Mu3oV9HA,mexican,1478,3.0,0.7933721542358398,1.0
Qli775QfVY4oFPNu7Cy5Tw,japanese,202,3.5,0.06894053518772125,1.0
0FOE_TW-91b9wN661lZMyQ,chinese,536,3.5,0.2353813797235489,1.0
mc6-ig757TzhPpJ7TV3pEQ,italian,58,4.0,0.343000590801239,1.0
VgIiCZoUnujSMZATByk77Q,italian,297,4.0,0.5856888294219971,1.0
Cxg3KZMcNc8rSVbnEu6_vA,mexican,167,3.5,0.10456880927085876,1.0
QR1YIRzFjd2bi5iBzT9zXg,japanese,1047,4.0,0.936221182346344,1.0
FlgTV8DgQpm1D9lwC_-ZQA,british,156,3.5,0.10312052816152573,1.0
lIix5qMI4q5bfCTO4wxkgA,japanese,352,4.0,0.4430626630783081,1.0
P2CTp4xyaNCe2AXSiLeOSQ,italian,594,4.0,0.7938773036003113,1.0
ry7XCoXXxS0DxRmzZLFybw,mexican,47,4.0,0.26461994647979736,1.0
Nzz7O9jSdfSOaPL5huYcSg,italian,73,4.5,0.7789102792739868,1.0
PVXtnoErBOxLd98kK8lS1w,japanese,18,4.0,0.18804220855236053,1.0
fz-d4WXR59kq42a-Lgmb7A,mexican,8,5.0,0.9204056859016418,1.0
34vaEo6IX8c4jr7WkY8ddw,thailand,426,3.5,0.24090102314949036,1.0
Mp42nc-UIS9hk9VZbfxcjQ,italian,6,4.0,0.2787818908691406,1.0
44SY464xDHbvOcjDzRbKkQ,japanese,9705,4.0,1.0,1.0
Qn-qGoIkj-9uApdxb_VTeA,chinese,410,3.5,0.2290993481874466,1.0
uMO1DfoytP6Hw5bl_z7mDQ,italian,186,3.5,0.11323028057813644,1.0
SlEhzztM5V0URTwrlm8Zfg,american,136,4.0,0.3967173397541046,1.0
_MCfOOcGd4AYTuwH0NR6lg,british,521,3.0,0.07290259003639221,1.0
4K0doiBddco60kl0W04a3Q,italian,202,3.5,0.11187715083360672,1.0
13jzN6n45XtcbYA46nWThg,mexican,349,4.0,0.619718074798584,1.0
FeSZi6LBCcAIipoSua6dXg,mexican,112,3.5,0.10437725484371185,1.0
uEKiv6WEPg9dWj10HCur5A,italian,233,4.5,0.8002069592475891,1.0
dvRKiQbscruyTLaAL7q3PA,american,307,3.5,0.14566363394260406,1.0
zj4vqgljRhxwWlvttgFRKQ,chinese,706,3.5,0.40926826000213623,1.0
mpIy_AMoY-3K5u-JFQQ1uw,mexican,331,4.0,0.5857506394386292,1.0
lNGdiIQwGOGsXAKvRMVC0w,american,912,3.5,0.7226676940917969,1.0
CZAio2nkMzsEyYlZOK4zrQ,british,210,3.5,0.11558417230844498,1.0
SfPw0ZGXrqvcq_xLGSFuhA,mexican,13,4.0,0.21058106422424316,1.0
XaEFFUabnbH8ZF7ccmSAlQ,chinese,155,4.0,0.3433636724948883,1.0
qVlDLz8Ri-ThAFJgYHuQ9A,japanese,29,4.5,0.6106768250465393,1.0
okNIE5TrZVy43GI0A3aUIw,mexican,1152,3.5,0.8975536227226257,1.0
8WSRmH4rsSRJN1jN0qmT_A,mexican,628,3.5,0.5033842921257019,1.0
hKdvsbuQRtjajWYwjaoOQw,british,1225,3.5,0.8728911876678467,1.0
Om6KGbN524K6pu9IkPT0Rg,british,166,4.5,0.8199118971824646,1.0
3kq1_dUIPrA6BFTuX-M6mw,chinese,30,4.0,0.27125754952430725,1.0
LSOpxBBa217HxnJ7VnY2WQ,italian,243,3.5,0.12272153794765472,1.0
mCLPr3PUwsO_zDehWeahbg,italian,94,4.5,0.7488828301429749,1.0
af_i3fBov6BCMSfp5rrAdg,japanese,309,4.0,0.54600989818573,1.0
sLWWrz0iteDNQQJJ21FBUw,mexican,384,4.0,0.6625189185142517,1.0
modTogi2UZRnoGTk82nRDQ,japanese,142,4.0,0.30513995885849,1.0
AFaUZLXXTSlh19y2mks0eA,american,604,3.5,0.4373731017112732,1.0
3xd4L_TdfdhuCjAzJecs6A,italian,185,4.0,0.4561435580253601,1.0
Z8dzjqeRl8Q9tU1uytXDwA,chinese,4,4.0,0.23171675205230713,1.0
wAmWk6hQaHjREDVe8z2otA,mexican,166,3.5,0.08903880417346954,1.0
HyENSD29rcF_5iSFakhMSw,thailand,1033,3.5,0.7721956372261047,1.0
yy8jf3cnbXG4KOLGNJVfig,american,800,3.5,0.5699746608734131,1.0
kQa2W0D84lwO31QgUPoOLA,japanese,150,4.0,0.3309742212295532,1.0
xsJ7dlFUX6ovtYC2hqEqig,japanese,42,4.0,0.18072982132434845,1.0
8Jz2IfS-BGCm1GniqJVe2A,thailand,120,4.0,0.3612937033176422,1.0
15k7iqFbhf4h8L01yggLqg,italian,376,4.5,0.925503671169281,1.0
DIqsYe-HJS8etyDyXNovBg,mexican,653,4.0,0.8193532824516296,1.0
8DvAPUI0qP43rY_CD8YYZQ,mexican,64,3.5,0.07476028054952621,1.0
nGFhlGsPlf6Uu5-xjIosQA,mexican,15,4.5,0.6527541279792786,1.0
xWUL-j6TQyKQHIfOtetu-Q,thailand,1077,4.0,0.9503733515739441,1.0
GauXFEjAMUY1cy-Hr3aWuA,mexican,32,4.0,0.22297313809394836,1.0
h--B7M-Sfs1Y8hhlPay0Qw,american,51,4.0,0.2716788947582245,1.0
-FJ0bOC7okZbKvza8ZPzpw,italian,33,4.5,0.7510256171226501,1.0
yDKChr-KX1Q1TbxUjaQJ_g,british,101,4.0,0.2710617184638977,1.0
pCfGgX0WxGASGM4-Yhr2Pw,chinese,167,4.0,0.4178246259689331,1.0
klNCF8YE03ScMJqbvgT5Gw,japanese,198,3.5,0.0986686423420906,1.0
YQSb6X8_yE3R69L4ymvAGg,british,283,4.0,0.4386349022388458,1.0
jRZ3SuJ--vimE47dna3J7Q,japanese,108,4.0,0.27289053797721863,1.0
q__dTB3y_aMwoqhDsg8ImQ,mexican,198,4.0,0.4277312159538269,1.0
VoAuIReq_cPUrFwxbWqG_Q,thailand,180,4.5,0.7909548282623291,1.0
_URXTaYBbd2XX5qJbDkKAg,mexican,84,4.0,0.2700325846672058,1.0
nTt5cLJVcmBdM640izladw,italian,53,4.5,0.7189822196960449,1.0
bRL9IQG2gpdAAEcaa8V0Qg,chinese,84,4.5,0.7056499719619751,1.0
0vg2Z-HPwkyVVX613j2ysg,chinese,365,4.5,0.8905922770500183,1.0
ZIlCi38S2pcWuHlpMxvG7w,italian,83,3.5,0.0749576985836029,1.0
0BzxIsoRuFvxbMPl-iH70A,british,776,4.0,0.9083762764930725,1.0
T3KK5s1HaPGokXEc5Z8vOg,thailand,200,3.5,0.09092843532562256,1.0
XWNamjD2mSpk56B6z1HT9w,italian,180,4.0,0.4507853090763092,1.0
YsDmYRzJo3kiwZvIe1r0Fg,mexican,622,3.5,0.49071845412254333,1.0
dL8gadXiTWIoWzVReq_BGw,british,722,3.5,0.43686485290527344,1.0
V7z1ZkTOtV-dNOKhZsAlMw,italian,213,3.5,0.13285906612873077,1.0
Ur1VZwMZ8Qbd6KLpiid7lg,thailand,126,4.0,0.2399471551179886,1.0
cQWUPxESnMx69dshABS_rg,mexican,187,4.0,0.4705004394054413,1.0
P0OilvtjGnUQgf7hFzEgcg,american,20,4.5,0.7047855854034424,1.0
PqqnNrUtU7XTKQvUM4cyqQ,mexican,146,4.5,0.8379310369491577,1.0
jGIryz7dwFkb8NRIFxHofw,american,315,3.5,0.12614241242408752,1.0
gTEBtsTbny8FjSCrnPbHqw,italian,92,4.5,0.7859051823616028,1.0
CAXzWJyV2UzYMAImM_YkWA,american,140,4.0,0.3964672088623047,1.0
FH978pIP1TLRuPAH-MbWIQ,chinese,2160,3.5,0.9971478581428528,1.0
xK8VkEUjAdfrtUBHhvs4Ww,chinese,535,3.5,0.2529711127281189,1.0
PRd1P_8glLwB5cNO-hFEcw,chinese,13,4.0,0.2000138908624649,1.0
8DNI5z7pKzi8YmMaz2uFEw,british,336,3.5,0.16605719923973083,1.0
X0IWYIpyp-eeD783EqVGWw,mexican,213,4.0,0.47875919938087463,1.0
HhXM_ZKngz5oY6Hhjo8MqA,british,205,4.5,0.7661483883857727,1.0
LYkx0_gmy-RrJQBPYzulNg,italian,148,3.5,0.09681898355484009,1.0
m4LsYh1uad-k6Bfyd4bIrA,japanese,65,4.0,0.23289558291435242,1.0
cL8TLMCbs2B-vgy3SFtPGg,japanese,306,4.0,0.5445923209190369,1.0
jfnDwWBGK4JoWE5jbeKxSw,thailand,22,5.0,0.8965813517570496,1.0
QNLLWD_wbj8qt7MAsPxxLQ,thailand,46,4.0,0.259128212928772,1.0
_PBFirmOkXNe2jqJl4Jm4A,british,178,3.5,0.08862937241792679,1.0
5ZEFbq_AQV5VQFG2JKYzlA,italian,721,4.0,0.8776583671569824,1.0
iQo5aJwTL_ZrXCdPFKq-RA,italian,204,4.0,0.4191019833087921,1.0
MSVftNJ5lwPK9TQtHayaPQ,japanese,111,4.0,0.2242538034915924,1.0
UYL80kyU0WvpJXySIQ6boA,italian,17,4.0,0.21119652688503265,1.0
GpCZORguVJZGpd5GoL9Arg,japanese,672,4.0,0.7590517401695251,1.0
GjRatF7Gc7mNY4GapUCpsw,japanese,86,4.0,0.20339399576187134,1.0
1en3taVtoDPgtEDWHrFeog,japanese,95,4.0,0.2910937964916229,1.0
AgAkUVLN_axMY-bzbNCfCw,mexican,1687,4.0,0.9968883395195007,1.0
XL6EJm_QKNnxeGiSJXXbUg,japanese,103,4.0,0.24074286222457886,1.0
FgsN_18sk15FcTnYY3Ghjg,british,263,4.0,0.5283111929893494,1.0
Pr-q47vsmM4aoc2t_Sfk8w,american,105,4.0,0.2653709352016449,1.0
hA1apARxUMy67i6ipD_EKw,italian,58,4.0,0.227169007062912,1.0
djK5sn1L7F2Q2id16Jn2Bw,british,156,3.5,0.08394456654787064,1.0
7NFnAxUjfiYg8QrGsjMJKw,american,31,4.5,0.604739785194397,1.0
TeBthQZ2xpxyvXheS08ovw,japanese,467,4.0,0.5898884534835815,1.0
7EAj8VJX_DoKlZdCJBE4Pg,italian,332,4.0,0.5430570840835571,1.0
EBIjeMlkgU12CyCcUDj-kg,japanese,260,4.0,0.4143317639827728,1.0
Ur9wsKwGEDG2nT8t3jv8Ag,american,146,4.0,0.28933072090148926,1.0
j7VDGSiI6VXcIp-4cd_-yw,japanese,5,4.0,0.2287103533744812,1.0
TleAd45T6-9TP7FBO19dww,mexican,9,4.5,0.7081542015075684,1.0
MXstrG3HjF83LcxAd8OpTw,chinese,59,4.0,0.25188252329826355,1.0
VqnPcfqYltgxAkIuTaGkYg,italian,456,4.0,0.7047902941703796,1.0
YtXl15Nv7TZvV3yIqbZc8A,american,694,4.0,0.8664118051528931,1.0
MHYj7JzC_qqlQ62T_OwD-g,chinese,132,3.5,0.06846757233142853,1.0
Rgm8BwcoqfIVSl2QSEOhbQ,american,979,4.0,0.936724841594696,1.0
gz4jQDLdzGP1RdL0moEqww,mexican,59,4.0,0.24200911819934845,1.0
Zq-bINENqMPz4zyMKQFvzQ,japanese,171,4.0,0.28130900859832764,1.0
AUifp6IDKzmorCM6vY2fug,italian,566,4.0,0.8215093612670898,1.0
_FhKGcCbiYgtkXcCiwTAiA,japanese,704,4.0,0.8620405793190002,1.0
KGD7hsGHd3KpiEGOApZLvQ,japanese,134,3.5,0.08099149167537689,1.0
PgLt1VveRzC9QZzlgYpkZQ,american,81,3.5,0.0760074034333229,1.0
pxtno4adrYTjyQsxngTj9A,italian,620,4.0,0.7711787819862366,1.0
8tcFpd0dcmfzbLgbTO4tdw,japanese,214,4.0,0.4326234757900238,1.0
fZuIszXbPoyzYMDSYd3oOA,thailand,180,3.5,0.09176187217235565,1.0
qNyUkJJjg1Tu6XmhAUU1sA,japanese,19,5.0,0.9241183996200562,1.0
bE6ZMhgr1mjBvpze9zUROg,japanese,90,4.5,0.6310713291168213,1.0
j-a8HUcsBJXHV2IfF786jw,japanese,287,4.0,0.52878338098526,1.0
_Pz5L7DGORcaThGB4CWcfg,mexican,47,4.5,0.6941937208175659,1.0
5Fz1WlY3lxy8gJFs8s_1Dw,mexican,58,4.5,0.6553407311439514,1.0
me1IBLFIImlQsafNPvMKdQ,british,245,3.5,0.15679940581321716,1.0
hdiTkEnD14VpXNl-APTg2g,japanese,124,4.0,0.3352188766002655,1.0
np7wKWwTAhetwpXqsWpFkQ,american,333,4.0,0.5893351435661316,1.0
Yilk_Ucz4L6w9EmvAS2gHg,mexican,400,4.0,0.696868896484375,1.0
FLKABU82NNDnCvZSZD75Bg,japanese,210,4.0,0.420200377702713,1.0
nJh1ioLcN6XBQEstR6x9yw,japanese,73,4.5,0.674471914768219,1.0
DDrLKyZodnd9KbOWq4F5nw,thailand,145,3.5,0.0670451894402504,1.0
i8F0fnempD5fTb2CxbwKDw,japanese,235,4.0,0.3239443898200989,1.0
o5HNVvccTdsiGjT4Pubddg,american,241,4.0,0.4832542836666107,1.0
z3TwiFWdJUvY9tW8QMEseQ,mexican,132,4.0,0.3360637426376343,1.0
WbkM29ZUAJtsatHEPBZtAQ,italian,85,4.0,0.3591720461845398,1.0
FkEVXH6-Mg1AHl-uV8832Q,american,50,4.5,0.6400002241134644,1.0
DLRbxg74oWNPQJdbSkTDxQ,italian,185,3.5,0.07650552690029144,1.0
PQd4M3cuSgdweWgLgZIslQ,italian,286,4.0,0.4898354709148407,1.0
ezh0BG1qWKKLJa99gb-XzQ,chinese,35,4.5,0.6236829161643982,1.0
98Bm2w9RzNJQZo4U3jSgQQ,mexican,84,4.0,0.3188626170158386,1.0
a8CdwY4uFIP4nXkl4V5EEg,british,1021,4.0,0.9463201761245728,1.0
oJJPcjyBRLwxenzWI6IFfQ,italian,37,4.5,0.7502437233924866,1.0
7oNuDMESKejMgJFlkQwxmQ,italian,6,4.5,0.6813127994537354,1.0
nAFhhGRLt5Ty9MJY50RsaQ,japanese,161,4.0,0.3478362262248993,1.0
tyyqm0ftkoKQxednWNh0Tg,japanese,3,5.0,0.9040496349334717,1.0
FwygEW3PBBh9g4ELNLpS8w,british,573,3.5,0.3110390603542328,1.0
ynw6F1JVJN54IvwLeHRn5A,italian,39,4.0,0.33637022972106934,1.0
Qbnb7rRbvNg5WUoKLzz7gQ,italian,114,4.0,0.33116430044174194,1.0
F-AfJgFrxNbn49Mp4l7aXg,american,201,4.0,0.3868127763271332,1.0
I8wk0uwL6R0RhSprSlPvNw,italian,657,3.5,0.4885335862636566,1.0
-4pRolL6EQddbv4iHrIZwQ,chinese,87,3.5,0.06698460876941681,1.0
SdszVJsDzwV4c3ayuA6BWQ,japanese,113,4.0,0.3440970182418823,1.0
Hp1ZDTeJOP1NrY2aFtROgQ,british,286,4.0,0.4842233657836914,1.0
NiFmuqLM-apdMX_jBPVIgw,chinese,192,4.5,0.8011001348495483,1.0
daqoTgWT411Rhl5h92BcqA,japanese,38,4.0,0.17722702026367188,1.0
fnj0NiZpdmtUl7PzITgv3A,japanese,414,3.5,0.22133605182170868,1.0
BdHWUmVFuo1R8Lctv4K1Ow,mexican,414,4.0,0.6316264867782593,1.0
qkfCbxRFLENQ5ClzQfHbWQ,british,261,3.5,0.13751527667045593,1.0
xbrQ2dHuQoFJmNxAuOky4A,italian,397,4.0,0.6927410364151001,1.0
qikiQkcPe40utb7uKDJMHQ,japanese,164,3.5,0.07397892326116562,1.0
m-bEhZKBos1VZabVTg5CKg,american,634,3.5,0.3266698718070984,1.0
qCf1QN11Qdncpqb7PhuyVw,american,299,4.5,0.886547863483429,1.0
0c6Xt-P2x40DbMW7tMVDgw,american,285,4.0,0.4872817099094391,1.0
u7VwuzmZ3Ifz4E8GXoa8ew,chinese,21,4.0,0.18049398064613342,1.0
p7MviobRqz5rvdzmsjBdEw,mexican,176,4.0,0.3881928324699402,1.0
lMVP7UR2mySp0yg9_3HvbQ,italian,238,3.5,0.12011601030826569,1.0
fHHpSKT9u7PQBYaMW5cEkA,japanese,24,4.5,0.6350135803222656,1.0
Km1iZw_Gmrk6wDRcynTIYA,chinese,1,4.0,0.21190598607063293,1.0
